CTRY,YEAR,CIRI,COW,POLITY,UNCTRY,UNREG,UNSUBREG,PHYSINT,DISAP,KILL,POLPRIS,TORT,OLD_EMPINX,NEW_EMPINX,ASSN,FORMOV,DOMMOV,OLD_MOVE,SPEECH,ELECSD,OLD_RELFRE,NEW_RELFRE,WORKER,WECON,WOPOL,WOSOC,INJUD
Cuba,2004,233,40,40,192,419,29,5,2,2,0,1,0,,0,,,0,0,0,0,,0,3,2,2,
Cuba,2005,233,40,40,192,419,29,4,2,2,0,0,0,,0,,,0,0,0,0,,0,3,2,,
Cuba,2006,233,40,40,192,419,29,5,2,2,0,1,0,,0,,,0,0,0,0,,0,3,3,,
Cuba,2007,233,40,40,192,419,29,3,2,1,0,0,,0,0,0,0,,0,0,,0,0,3,2,3,1
Cyprus,1981,236,352,352,196,142,145,7,1,2,2,2,4,,2,,,0,1,2,0,,1,1,1,2,
Cyprus,1982,236,352,352,196,142,145,8,2,2,2,2,8,,2,,,0,2,2,1,,2,2,1,2,
Cyprus,1983,236,352,352,196,142,145,8,2,2,2,2,8,,2,,,0,2,2,1,,2,2,1,2,
Cyprus,1984,236,352,352,196,142,145,6,1,1,2,2,4,,2,,,0,1,1,0,,2,1,1,1,
Cyprus,1985,236,352,352,196,142,145,8,2,2,2,2,8,,2,,,0,2,2,1,,2,1,1,2,
Cyprus,1986,236,352,352,196,142,145,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,1,1,
Cyprus,1987,236,352,352,196,142,145,7,1,2,2,2,6,,2,,,0,1,1,1,,2,2,1,1,
Cyprus,1988,236,352,352,196,142,145,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,1,1,
Cyprus,1989,236,352,352,196,142,145,8,2,2,2,2,8,,2,,,0,2,2,1,,2,2,1,1,
Cyprus,1990,236,352,352,196,142,145,7,1,2,2,2,6,,2,,,0,1,1,1,,2,1,1,1,
Cyprus,1991,236,352,352,196,142,145,5,1,2,1,1,8,,2,,,0,2,2,1,,2,2,2,1,
Cyprus,1992,236,352,352,196,142,145,7,2,2,2,1,6,,2,,,0,2,1,1,,1,2,2,1,
Cyprus,1993,236,352,352,196,142,145,6,2,2,1,1,7,,2,,,0,2,1,1,,2,1,2,1,
Cyprus,1994,236,352,352,196,142,145,6,2,2,1,1,4,,2,,,0,2,1,0,,1,1,2,1,
Cyprus,1995,236,352,352,196,142,145,5,1,2,1,1,4,,2,,,0,2,1,0,,1,1,2,1,
Cyprus,1996,236,352,352,196,142,145,7,2,1,2,2,7,,2,,,0,2,2,1,,1,1,2,1,
Cyprus,1997,236,352,352,196,142,145,7,2,2,2,1,7,,2,,,0,2,2,1,,1,1,2,1,
Cyprus,1998,236,352,352,196,142,145,7,2,2,2,1,7,,2,,,0,2,2,1,,1,2,2,2,
Cyprus,1999,236,352,352,196,142,145,7,2,2,2,1,7,,2,,,0,2,2,1,,1,2,2,2,
Cyprus,2000,236,352,352,196,142,145,7,2,2,2,1,7,,2,,,0,2,2,1,,1,2,2,2,
Cyprus,2001,236,352,352,196,142,145,7,2,2,2,1,7,,2,,,0,2,2,1,,1,2,2,2,
Cyprus,2002,236,352,352,196,142,145,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,2,
Cyprus,2003,236,352,352,196,142,145,7,2,2,2,1,8,,1,,,1,1,2,1,,1,1,2,3,
Cyprus,2004,236,352,352,196,142,145,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,3,
Cyprus,2005,236,352,352,196,142,145,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,,
Cyprus,2006,236,352,352,196,142,145,7,2,2,2,1,9,,2,,,1,2,2,1,,1,1,2,,
Cyprus,2007,236,352,352,196,142,145,7,2,2,2,1,,12,2,2,2,,2,1,,2,1,2,2,3,2
Czech Republic,1981,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1982,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1983,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1984,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1985,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1986,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1987,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1988,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1989,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1990,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1991,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1992,239,316,316,203,150,151,,,,,,,,,,,,,,,,,,,,
Czech Republic,1993,239,316,316,203,150,151,8,2,2,2,2,9,,2,,,1,2,2,1,,1,2,2,2,
Czech Republic,1994,239,316,316,203,150,151,6,2,1,2,1,8,,2,,,1,1,2,1,,1,2,2,2,
Czech Republic,1995,239,316,316,203,150,151,5,2,1,1,1,8,,2,,,1,1,2,1,,1,2,2,2,
Czech Republic,1996,239,316,316,203,150,151,8,2,2,2,2,10,,1,,,1,2,2,1,,2,2,2,2,
Czech Republic,1997,239,316,316,203,150,151,8,2,2,2,2,10,,1,,,1,2,2,1,,2,2,2,2,
Czech Republic,1998,239,316,316,203,150,151,7,2,2,2,1,9,,1,,,1,2,2,1,,1,2,2,2,
Czech Republic,1999,239,316,316,203,150,151,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Czech Republic,2000,239,316,316,203,150,151,7,2,2,2,1,9,,1,,,1,2,2,1,,1,2,2,2,
Czech Republic,2001,239,316,316,203,150,151,8,2,2,2,2,10,,1,,,1,2,2,1,,2,2,2,2,
Czech Republic,2002,239,316,316,203,150,151,8,2,2,2,2,9,,1,,,1,2,2,1,,1,2,2,2,
Czech Republic,2003,239,316,316,203,150,151,7,2,2,2,1,9,,2,,,1,2,2,1,,1,1,2,3,
Czech Republic,2004,239,316,316,203,150,151,6,2,1,2,1,9,,2,,,1,2,2,1,,1,2,2,3,
Czech Republic,2005,239,316,316,203,150,151,7,2,2,2,1,8,,1,,,1,1,2,1,,1,1,2,,
Czech Republic,2006,239,316,316,203,150,151,7,2,2,2,1,8,,1,,,1,1,2,1,,1,2,2,,
Czech Republic,2007,239,316,316,203,150,151,7,2,2,2,1,,12,1,2,2,,1,2,,2,2,2,2,2,0
Czechoslovakia,1981,242,315,315,203,150,151,3,2,1,0,0,0,,0,,,0,0,0,0,,0,1,1,1,
Czechoslovakia,1982,242,315,315,203,150,151,5,2,2,0,1,0,,0,,,0,0,0,0,,0,2,2,2,
Czechoslovakia,1983,242,315,315,203,150,151,5,2,2,0,1,0,,0,,,0,0,0,0,,0,2,2,2,
Czechoslovakia,1984,242,315,315,203,150,151,5,2,1,0,2,0,,0,,,0,0,0,0,,0,1,1,1,
Czechoslovakia,1985,242,315,315,203,150,151,6,2,2,1,1,0,,0,,,0,0,0,0,,0,2,2,2,
Czechoslovakia,1986,242,315,315,203,150,151,5,2,1,1,1,0,,0,,,0,0,0,0,,0,2,3,2,
Czechoslovakia,1987,242,315,315,203,150,151,6,2,1,1,2,0,,0,,,0,0,0,0,,0,1,3,1,
Czechoslovakia,1988,242,315,315,203,150,151,5,2,2,0,1,0,,0,,,0,0,0,0,,0,2,3,2,
Czechoslovakia,1989,242,315,315,203,150,151,6,2,2,1,1,0,,2,,,0,0,0,0,,0,2,3,2,
Czechoslovakia,1990,242,315,315,203,150,151,8,2,2,2,2,8,,2,,,1,1,2,1,,1,1,2,1,
Czechoslovakia,1991,242,315,315,203,150,151,8,2,2,2,2,9,,2,,,1,2,2,1,,1,2,3,2,
Czechoslovakia,1992,242,315,315,203,150,151,8,2,2,2,2,8,,2,,,1,1,2,1,,1,2,2,2,
Czechoslovakia,1993,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,1994,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,1995,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,1996,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,1997,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,1998,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,1999,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2000,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2001,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2002,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2003,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2004,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2005,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2006,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,2007,242,315,315,203,150,151,,,,,,,,,,,,,,,,,,,,
Denmark,1981,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Denmark,1982,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,2,3,
Denmark,1983,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Denmark,1984,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Denmark,1985,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,2,
Denmark,1986,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Denmark,1987,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,2,3,
Denmark,1988,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1989,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1990,245,390,390,208,150,154,8,2,2,2,2,9,,2,,,1,1,2,1,,2,2,3,3,
Denmark,1991,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1992,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1993,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1994,245,390,390,208,150,154,8,2,2,2,2,9,,2,,,1,2,2,1,,1,2,3,3,
Denmark,1995,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1996,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1997,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,1998,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,2,
Denmark,1999,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,2,
Denmark,2000,245,390,390,208,150,154,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,3,2,
Denmark,2001,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,2002,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,2003,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,3,
Denmark,2004,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,3,3,-999,
Denmark,2005,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,2,3,,
Denmark,2006,245,390,390,208,150,154,8,2,2,2,2,10,,2,,,1,2,2,1,,2,1,3,,
Denmark,2007,245,390,390,208,150,154,5,2,2,0,1,,13,2,2,2,,2,2,,2,1,2,3,3,2
Djibouti,1981,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1982,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1983,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1984,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1985,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1986,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1987,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1988,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1989,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1990,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1991,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1992,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1993,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1994,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1995,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1996,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1997,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1998,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,1999,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,2000,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,2001,248,522,522,262,2,14,6,2,1,2,1,4,,0,,,0,1,1,1,,0,1,1,0,
Djibouti,2002,248,522,522,262,2,14,,,,,,,,,,,,,,,,,,,,
Djibouti,2003,248,522,522,262,2,14,4,2,1,1,0,6,,0,,,1,1,1,1,,0,1,2,0,
Djibouti,2004,248,522,522,262,2,14,5,2,1,1,1,4,,0,,,1,1,1,0,,0,1,2,0,
Djibouti,2005,248,522,522,262,2,14,5,2,1,1,1,2,,1,,,0,1,1,0,,0,1,2,,
Djibouti,2006,248,522,522,262,2,14,6,2,2,1,1,4,,1,,,1,1,1,0,,0,2,2,,
Djibouti,2007,248,522,522,262,2,14,6,2,2,1,1,,5,1,1,1,,0,1,,1,0,1,2,1,1
Dominica,1981,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1982,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1983,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1984,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1985,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1986,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1987,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1988,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1989,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1990,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1991,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1992,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1993,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1994,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1995,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1996,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1997,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1998,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,1999,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,2000,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,2001,251,54,54,212,419,29,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,1,
Dominica,2002,251,54,54,212,419,29,,,,,,,,,,,,,,,,,,,,
Dominica,2003,251,54,54,212,419,29,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,1,
Dominica,2004,251,54,54,212,419,29,7,2,2,2,1,9,,2,,,1,2,2,1,,1,1,2,2,
Dominica,2005,251,54,54,212,419,29,6,2,1,2,1,9,,2,,,1,2,2,1,,1,1,2,,
Dominica,2006,251,54,54,212,419,29,7,2,2,2,1,9,,2,,,1,2,2,1,,1,1,2,,
Dominica,2007,251,54,54,212,419,29,6,2,1,2,1,,14,2,2,2,,2,2,,2,2,2,2,2,2
Dominican Republic,1981,254,42,42,214,419,29,7,2,2,1,2,7,,2,,,0,2,2,1,,1,2,2,2,
Dominican Republic,1982,254,42,42,214,419,29,6,2,1,2,1,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1983,254,42,42,214,419,29,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1984,254,42,42,214,419,29,6,2,2,1,1,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1985,254,42,42,214,419,29,7,2,2,2,1,10,,2,,,1,2,2,1,,2,2,2,2,
Dominican Republic,1986,254,42,42,214,419,29,6,2,1,2,1,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1987,254,42,42,214,419,29,6,2,2,1,1,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1988,254,42,42,214,419,29,8,2,2,2,2,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1989,254,42,42,214,419,29,7,2,2,2,1,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1990,254,42,42,214,419,29,5,2,1,1,1,8,,1,,,1,1,2,1,,1,2,2,2,
Dominican Republic,1991,254,42,42,214,419,29,5,2,1,1,1,9,,1,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1992,254,42,42,214,419,29,4,2,1,1,0,8,,2,,,1,1,2,1,,1,2,2,2,
Dominican Republic,1993,254,42,42,214,419,29,5,2,1,1,1,9,,2,,,1,2,2,1,,1,2,2,2,
Dominican Republic,1994,254,42,42,214,419,29,2,1,1,0,0,7,,1,,,1,1,1,1,,1,1,2,1,
Dominican Republic,1995,254,42,42,214,419,29,4,2,1,0,1,9,,2,,,1,2,2,1,,1,1,2,1,
Dominican Republic,1996,254,42,42,214,419,29,4,2,0,1,1,9,,2,,,1,2,2,1,,1,1,2,1,
Dominican Republic,1997,254,42,42,214,419,29,4,2,0,1,1,9,,2,,,1,2,2,1,,1,1,2,1,
Dominican Republic,1998,254,42,42,214,419,29,2,2,0,0,0,9,,2,,,1,2,2,1,,1,1,2,1,
Dominican Republic,1999,254,42,42,214,419,29,4,2,0,2,0,8,,1,,,1,1,1,1,,2,1,2,1,
Dominican Republic,2000,254,42,42,214,419,29,4,2,0,2,0,9,,1,,,1,2,2,1,,1,1,2,1,
Dominican Republic,2001,254,42,42,214,419,29,4,2,0,2,0,9,,1,,,1,2,2,1,,1,1,2,1,
Dominican Republic,2002,254,42,42,214,419,29,5,2,0,2,1,9,,1,,,1,2,2,1,,1,1,2,1,
Dominican Republic,2003,254,42,42,214,419,29,4,2,0,2,0,6,,1,,,0,1,2,1,,1,1,2,1,
Dominican Republic,2004,254,42,42,214,419,29,4,2,0,2,0,6,,1,,,0,1,2,1,,1,1,2,1,
Dominican Republic,2005,254,42,42,214,419,29,4,2,0,2,0,8,,1,,,1,1,2,1,,1,1,2,,
Dominican Republic,2006,254,42,42,214,419,29,3,2,0,1,0,9,,1,,,1,2,2,1,,1,1,2,,
Dominican Republic,2007,254,42,42,214,419,29,4,2,0,2,0,,10,2,1,1,,2,2,,1,1,1,2,1,1
East Timor,1981,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1982,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1983,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1984,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1985,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1986,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1987,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1988,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1989,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1990,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1991,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1992,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1993,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1994,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1995,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1996,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1997,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1998,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,1999,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,2000,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,2001,257,860,860,626,142,35,7,2,1,2,2,7,,2,,,1,2,2,0,,1,1,2,1,
East Timor,2002,257,860,860,626,142,35,,,,,,,,,,,,,,,,,,,,
East Timor,2003,257,860,860,626,142,35,6,2,1,2,1,8,,2,,,1,1,2,1,,1,2,2,1,
East Timor,2004,257,860,860,626,142,35,7,2,2,2,1,8,,1,,,1,1,2,1,,1,1,2,1,
East Timor,2005,257,860,860,626,142,35,5,2,1,1,1,8,,1,,,1,1,2,1,,1,1,2,,
East Timor,2006,257,860,860,626,142,35,6,2,1,2,1,6,,2,,,0,1,2,1,,1,1,2,,
East Timor,2007,257,860,860,626,142,35,5,2,1,2,0,,12,2,2,2,,1,2,,2,1,1,2,1,1
Ecuador,1981,260,130,130,218,419,5,5,2,1,2,0,8,,2,,,1,1,1,1,,2,1,1,0,
Ecuador,1982,260,130,130,218,419,5,7,2,2,2,1,9,,2,,,1,1,2,1,,2,1,1,0,
Ecuador,1983,260,130,130,218,419,5,5,1,1,2,1,10,,2,,,1,2,2,1,,2,1,1,0,
Ecuador,1984,260,130,130,218,419,5,5,2,1,1,1,8,,2,,,1,1,2,1,,1,1,1,0,
Ecuador,1985,260,130,130,218,419,5,3,1,1,1,0,10,,2,,,1,2,2,1,,2,1,1,0,
Ecuador,1986,260,130,130,218,419,5,3,1,1,1,0,10,,2,,,1,2,2,1,,2,1,1,0,
Ecuador,1987,260,130,130,218,419,5,3,1,1,1,0,9,,1,,,1,1,2,1,,2,1,1,1,
Ecuador,1988,260,130,130,218,419,5,4,2,1,1,0,10,,2,,,1,2,2,1,,2,1,1,1,
Ecuador,1989,260,130,130,218,419,5,6,2,2,2,0,10,,2,,,1,2,2,1,,2,1,1,1,
Ecuador,1990,260,130,130,218,419,5,4,1,1,2,0,7,,2,,,1,1,1,1,,1,1,2,1,
Ecuador,1991,260,130,130,218,419,5,5,2,1,2,0,9,,1,,,1,1,2,1,,2,2,2,2,
Ecuador,1992,260,130,130,218,419,5,3,1,1,1,0,9,,2,,,1,1,2,1,,2,2,2,2,
Ecuador,1993,260,130,130,218,419,5,4,1,1,2,0,7,,1,,,1,1,1,1,,1,1,2,1,
Ecuador,1994,260,130,130,218,419,5,6,2,1,2,1,8,,2,,,1,1,2,1,,1,1,1,1,
Ecuador,1995,260,130,130,218,419,5,5,2,2,0,1,9,,2,,,1,1,2,1,,2,1,1,1,
Ecuador,1996,260,130,130,218,419,5,4,1,1,2,0,8,,2,,,1,1,2,1,,1,1,2,1,
Ecuador,1997,260,130,130,218,419,5,4,1,1,2,0,8,,2,,,1,1,2,1,,1,1,2,1,
Ecuador,1998,260,130,130,218,419,5,6,2,2,2,0,10,,2,,,1,2,2,1,,2,1,2,1,
Ecuador,1999,260,130,130,218,419,5,3,1,1,1,0,7,,1,,,1,1,1,1,,1,1,2,1,
Ecuador,2000,260,130,130,218,419,5,6,2,2,2,0,7,,1,,,1,1,1,1,,1,1,2,1,
Ecuador,2001,260,130,130,218,419,5,4,1,1,2,0,8,,2,,,1,1,2,1,,1,1,2,1,
Ecuador,2002,260,130,130,218,419,5,5,2,1,2,0,8,,1,,,1,1,2,1,,1,1,2,1,
Ecuador,2003,260,130,130,218,419,5,3,1,1,1,0,8,,1,,,1,2,2,1,,0,1,2,1,
Ecuador,2004,260,130,130,218,419,5,5,1,1,2,1,8,,2,,,1,1,2,1,,1,1,2,0,
Ecuador,2005,260,130,130,218,419,5,4,2,1,1,0,7,,1,,,1,1,2,1,,0,1,2,,
Ecuador,2006,260,130,130,218,419,5,4,2,1,1,0,8,,1,,,1,1,2,1,,1,1,2,,
Ecuador,2007,260,130,130,218,419,5,4,2,1,1,0,,11,2,2,2,,1,2,,2,0,0,3,1,1
Egypt,1981,263,651,651,818,142,145,5,2,1,0,2,6,,1,,,1,1,1,1,,0,1,2,1,
Egypt,1982,263,651,651,818,142,145,4,2,2,0,0,7,,1,,,1,1,1,1,,1,1,2,1,
Egypt,1983,263,651,651,818,142,145,4,2,2,0,0,7,,1,,,1,1,1,1,,1,2,2,1,
Egypt,1984,263,651,651,818,142,145,4,2,1,0,1,5,,1,,,1,0,1,1,,0,1,2,1,
Egypt,1985,263,651,651,818,142,145,6,2,2,1,1,8,,1,,,1,1,2,1,,1,2,2,0,
Egypt,1986,263,651,651,818,142,145,5,2,2,0,1,7,,1,,,1,1,1,1,,1,1,2,0,
Egypt,1987,263,651,651,818,142,145,4,2,1,0,1,4,,1,,,1,1,1,0,,0,1,1,1,
Egypt,1988,263,651,651,818,142,145,4,2,2,0,0,7,,1,,,1,1,1,1,,1,1,1,0,
Egypt,1989,263,651,651,818,142,145,4,2,2,0,0,4,,1,,,1,1,0,0,,1,1,1,0,
