year_1,year_2,ccode_mean,ccode_min,ccode_max,country_min,country_max,group_min,group_max,numcode_mean,numcode_min,numcode_max,region_mean,region_min,region_max,year_mean,year_min,year_max,ecdis_mean,ecdis_min,ecdis_max,poldis_mean,poldis_min,poldis_max,agg_cnt
1979,1979,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1979.00000000,1979,1979,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1980,1980,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1980.00000000,1980,1980,3.00000000,   3,   3,3.00000000,   3,   3,   1
1981,1981,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1981.00000000,1981,1981,3.00000000,   3,   3,3.00000000,   3,   3,   1
1982,1982,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1982.00000000,1982,1982,3.00000000,   3,   3,3.00000000,   3,   3,   1
1983,1983,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1983.00000000,1983,1983,3.00000000,   3,   3,3.00000000,   3,   3,   1
1984,1984,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1984.00000000,1984,1984,3.00000000,   3,   3,3.00000000,   3,   3,   1
1985,1985,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1985.00000000,1985,1985,3.00000000,   3,   3,3.00000000,   3,   3,   1
1986,1986,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1986.00000000,1986,1986,3.00000000,   3,   3,3.00000000,   3,   3,   1
1987,1987,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1987.00000000,1987,1987,3.00000000,   3,   3,3.00000000,   3,   3,   1
1988,1988,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1988.00000000,1988,1988,3.00000000,   3,   3,3.00000000,   3,   3,   1
1989,1989,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1989.00000000,1989,1989,3.00000000,   3,   3,3.00000000,   3,   3,   1
1990,1990,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1990.00000000,1990,1990,1.00000000,   1,   1,1.00000000,   1,   1,   1
1991,1991,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1991.00000000,1991,1991,2.00000000,   2,   2,2.00000000,   2,   2,   1
1992,1992,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1992.00000000,1992,1992,2.00000000,   2,   2,2.00000000,   2,   2,   1
1993,1993,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1993.00000000,1993,1993,2.00000000,   2,   2,2.00000000,   2,   2,   1
1994,1994,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1994.00000000,1994,1994,2.00000000,   2,   2,2.00000000,   2,   2,   1
1995,1995,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1995.00000000,1995,1995,2.00000000,   2,   2,2.00000000,   2,   2,   1
1996,1996,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1996.00000000,1996,1996,2.00000000,   2,   2,2.00000000,   2,   2,   1
1997,1997,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1997.00000000,1997,1997,2.00000000,   2,   2,2.00000000,   2,   2,   1
1998,1998,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1998.00000000,1998,1998,2.00000000,   2,   2,2.00000000,   2,   2,   1
1999,1999,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,1999.00000000,1999,1999,2.00000000,   2,   2,2.00000000,   2,   2,   1
2000,2000,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,2000.00000000,2000,2000,2.00000000,   2,   2,2.00000000,   2,   2,   1
2001,2001,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,2001.00000000,2001,2001,2.00000000,   2,   2,2.00000000,   2,   2,   1
2002,2002,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,2002.00000000,2002,2002,2.00000000,   2,   2,2.00000000,   2,   2,   1
2003,2003,93.00000000,  93,  93,"NICARAGUA","NICARAGUA","INDIGENOUS PEOPLES","INDIGENOUS PEOPLES",9302.00000000,9302,9302,7.00000000,   7,   7,2003.00000000,2003,2003,2.00000000,   2,   2,2.00000000,   2,   2,   1
1940,1940,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1940.00000000,1940,1940,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1941,1941,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1941.00000000,1941,1941,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1942,1942,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1942.00000000,1942,1942,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1943,1943,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1943.00000000,1943,1943,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1944,1944,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1944.00000000,1944,1944,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1945,1945,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1945.00000000,1945,1945,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1946,1946,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1946.00000000,1946,1946,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1947,1947,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1947.00000000,1947,1947,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1948,1948,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1948.00000000,1948,1948,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1949,1949,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1949.00000000,1949,1949,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1950,1950,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1950.00000000,1950,1950,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1951,1951,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1951.00000000,1951,1951,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1952,1952,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1952.00000000,1952,1952,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1953,1953,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1953.00000000,1953,1953,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1954,1954,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1954.00000000,1954,1954,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1955,1955,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1955.00000000,1955,1955,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1956,1956,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1956.00000000,1956,1956,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1957,1957,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1957.00000000,1957,1957,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1958,1958,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1958.00000000,1958,1958,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1959,1959,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1959.00000000,1959,1959,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1960,1960,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1960.00000000,1960,1960,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1961,1961,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1961.00000000,1961,1961,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1962,1962,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1962.00000000,1962,1962,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1963,1963,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1963.00000000,1963,1963,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1964,1964,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1964.00000000,1964,1964,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1965,1965,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1965.00000000,1965,1965,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1966,1966,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1966.00000000,1966,1966,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1967,1967,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1967.00000000,1967,1967,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1968,1968,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1968.00000000,1968,1968,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1969,1969,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1969.00000000,1969,1969,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1970,1970,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1970.00000000,1970,1970,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1971,1971,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1971.00000000,1971,1971,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1972,1972,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1972.00000000,1972,1972,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1973,1973,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1973.00000000,1973,1973,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1974,1974,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1974.00000000,1974,1974,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1975,1975,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1975.00000000,1975,1975,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1976,1976,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1976.00000000,1976,1976,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1977,1977,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1977.00000000,1977,1977,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1978,1978,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1978.00000000,1978,1978,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1979,1979,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1979.00000000,1979,1979,-99.00000000, -99, -99,-99.00000000, -99, -99,   1
1980,1980,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1980.00000000,1980,1980,0.00000000,   0,   0,1.00000000,   1,   1,   1
1981,1981,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1981.00000000,1981,1981,0.00000000,   0,   0,1.00000000,   1,   1,   1
1982,1982,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1982.00000000,1982,1982,0.00000000,   0,   0,1.00000000,   1,   1,   1
1983,1983,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1983.00000000,1983,1983,0.00000000,   0,   0,1.00000000,   1,   1,   1
1984,1984,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1984.00000000,1984,1984,0.00000000,   0,   0,1.00000000,   1,   1,   1
1985,1985,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1985.00000000,1985,1985,0.00000000,   0,   0,1.00000000,   1,   1,   1
1986,1986,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1986.00000000,1986,1986,0.00000000,   0,   0,1.00000000,   1,   1,   1
1987,1987,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1987.00000000,1987,1987,0.00000000,   0,   0,1.00000000,   1,   1,   1
1988,1988,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1988.00000000,1988,1988,0.00000000,   0,   0,1.00000000,   1,   1,   1
1989,1989,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1989.00000000,1989,1989,0.00000000,   0,   0,1.00000000,   1,   1,   1
1990,1990,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1990.00000000,1990,1990,0.00000000,   0,   0,1.00000000,   1,   1,   1
1991,1991,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1991.00000000,1991,1991,0.00000000,   0,   0,1.00000000,   1,   1,   1
1992,1992,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1992.00000000,1992,1992,0.00000000,   0,   0,1.00000000,   1,   1,   1
1993,1993,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1993.00000000,1993,1993,0.00000000,   0,   0,1.00000000,   1,   1,   1
1994,1994,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1994.00000000,1994,1994,0.00000000,   0,   0,1.00000000,   1,   1,   1
1995,1995,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1995.00000000,1995,1995,0.00000000,   0,   0,1.00000000,   1,   1,   1
1996,1996,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1996.00000000,1996,1996,0.00000000,   0,   0,1.00000000,   1,   1,   1
1997,1997,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1997.00000000,1997,1997,0.00000000,   0,   0,1.00000000,   1,   1,   1
1998,1998,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1998.00000000,1998,1998,0.00000000,   0,   0,1.00000000,   1,   1,   1
1999,1999,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,1999.00000000,1999,1999,0.00000000,   0,   0,1.00000000,   1,   1,   1
2000,2000,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,2000.00000000,2000,2000,0.00000000,   0,   0,1.00000000,   1,   1,   1
2001,2001,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,2001.00000000,2001,2001,0.00000000,   0,   0,1.00000000,   1,   1,   1
2002,2002,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,2002.00000000,2002,2002,0.00000000,   0,   0,1.00000000,   1,   1,   1
2003,2003,94.00000000,  94,  94,"COSTARICA","COSTARICA","ANTILLEAN BLACKS","ANTILLEAN BLACKS",9401.00000000,9401,9401,7.00000000,   7,   7,2003.00000000,2003,2003,0.00000000,   0,   0,1.00000000,   1,   1,   1
1940,1940,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1940.00000000,1940,1940,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1941,1941,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1941.00000000,1941,1941,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1942,1942,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1942.00000000,1942,1942,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1943,1943,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1943.00000000,1943,1943,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1944,1944,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1944.00000000,1944,1944,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1945,1945,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1945.00000000,1945,1945,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1946,1946,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1946.00000000,1946,1946,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1947,1947,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1947.00000000,1947,1947,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1948,1948,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1948.00000000,1948,1948,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1949,1949,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1949.00000000,1949,1949,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1950,1950,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1950.00000000,1950,1950,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1951,1951,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1951.00000000,1951,1951,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1952,1952,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1952.00000000,1952,1952,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1953,1953,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1953.00000000,1953,1953,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1954,1954,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1954.00000000,1954,1954,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
1955,1955,95.00000000,  95,  95,"PANAMA","PANAMA","BLACKS","INDIGENOUS PEOPLES",9502.00000000,9501,9503,7.00000000,   7,   7,1955.00000000,1955,1955,-99.00000000, -99, -99,-99.00000000, -99, -99,   3
